PERIODO;FECHA;ZONA;DIRECCION_EXACTA;CLASE_ACCIDENTE;SEGUNDO_OBJETO;TIPO_AVERIAS;CANTIDAD_HERIDOS;CANTIDAD_FALLECIDOS;LATITUD;LONGITUD;INTERSECCI_N
21;2021 Aug 04 12:00:00 AM;URBANA;CALLE-24-CARRERA-13;CHOQUE;VEHICULO;0;1;0;39.134.123;-76.295.256;POINT (-76.295256 3.9134123)
21;2021 Aug 05 12:00:00 AM;URBANA;CARRERA-9-CALLE-1;CHOQUE;VEHICULO;1;0;0;38.942.795;-762.985.091;POINT (-76.2985091 3.8942795)
21;2021 Aug 06 12:00:00 AM;URBANA;CALLE-1-CARRERA-15;CHOQUE;VEHICULO;1;0;0;38.951.682;-763.041.431;POINT (-76.3041431 3.8951682)
21;2021 Aug 08 12:00:00 AM;URBANA;CALLE-8-CARRERA-9;CHOQUE;VEHICULO;0;1;0;38.994.625;-762.968.451;POINT (-76.2968451 3.8994625)
21;2021 Aug 08 12:00:00 AM;URBANA;CARRERA-8-CALLE-8;CHOQUE;VEHICULO;1;0;0;38.991.231;-762.960.027;POINT (-76.2960027 3.8991231)
21;2021 Aug 08 12:00:00 AM;URBANA;CARRERA-17-CALLE-3;CHOQUE;VEHICULO;0;1;0;38.974.054;-763.054.108;POINT (-76.3054108 3.8974054)
21;2021 Aug 12 12:00:00 AM;URBANA;CALLE-11-CARRERA-7;CHOQUE;VEHICULO;0;1;0;39.010.395;-762.938.194;POINT (-76.2938194 3.9010395)
21;2021 Aug 14 12:00:00 AM;URBANA;CARRERA-29-CALLE-17;CHOQUE;0-DISPONIBLE;1;0;0;39.144.886;-763.068.788;POINT (-76.3068788 3.9144886)
21;2021 Aug 18 12:00:00 AM;URBANA;CALLE-5-CARRERA-4;CHOQUE;VEHICULO;0;1;0;38.954.701;-762.936.734;POINT (-76.2936734 3.8954701)
21;2021 Aug 19 12:00:00 AM;URBANA;CARRERA-8-CALLE-28;CHOQUE;VEHICULO;0;1;0;39.184.409;-762.949.746;POINT (-76.2949746 3.9184409)
21;2021 Aug 20 12:00:00 AM;URBANA;CARRERA-14-CALLE-15;CHOQUE;VEHICULO;0;1;0;39.070.611;-762.987.326;POINT (-76.2987326 3.9070611)
21;2021 Aug 21 12:00:00 AM;URBANA;CARRERA-9-CALLE-8;CHOQUE;VEHICULO;1;0;0;38.994.625;-762.968.451;POINT (-76.2968451 3.8994625)
21;2021 Aug 22 12:00:00 AM;URBANA;CARRERA-8-CALLE-18;CHOQUE;VEHICULO;0;1;0;39.074.741;-76.292.709;POINT (-76.292709 3.9074741)
21;2021 Aug 22 12:00:00 AM;URBANA;CALLE-7-CARRERA-6;CHOQUE;VEHICULO;0;1;0;38.977.779;-762.947.188;POINT (-76.2947188 3.8977779)
21;2021 Aug 25 12:00:00 AM;URBANA;CALLE-8-CARRERA-13;CHOQUE;VEHICULO;1;0;0;39.007.222;-763.002.686;POINT (-76.3002686 3.9007222)
21;2021 Aug 25 12:00:00 AM;URBANA;CARRERA-12-CALLE-2;VOLCAMIENTO;NA;0;1;0;38.953.229;-763.012.119;POINT (-76.3012119 3.8953229)
21;2021 Aug 26 12:00:00 AM;URBANA;CALLE-9-CARRERA-7;CHOQUE;VEHICULO;0;1;0;38.995.964;-762.945.655;POINT (-76.2945655 3.8995964)
21;2021 Aug 26 12:00:00 AM;URBANA;CARRERA-12-SALIDA-SUR;CHOQUE;VEHICULO;0;1;0;3.878.255;-76.298.047;POINT (-76.298047 3.878255)
21;2021 Aug 28 12:00:00 AM;URBANA;CARRERA-16-CALLE-5;CHOQUE;VEHICULO;0;1;0;38.990.286;-763.038.275;POINT (-76.3038275 3.8990286)
21;2021 Sep 01 12:00:00 AM;URBANA;CARRERA-8-CALLE-8-Y-9;CHOQUE;VEHICULO;0;1;0;38.991.231;-762.960.027;POINT (-76.2960027 3.8991231)
21;2021 Sep 02 12:00:00 AM;URBANA;TULUA-BUGA-BALANCEADOS;CHOQUE;VEHICULO;1;0;0;393.611;-76.282.065;POINT (-76.282065 3.93611)
21;2021 Sep 03 12:00:00 AM;URBANA;CARRERA-15-CALLE-18;CHOQUE;VEHICULO;0;1;0;39.100.131;-762.986.576;POINT (-76.2986576 3.9100131)
21;2021 Sep 06 12:00:00 AM;URBANA;CALLE-6-CARRERA-16;CHOQUE;VEHICULO;1;0;0;38.999.041;-763.035.328;POINT (-76.3035328 3.8999041)
21;2021 Sep 08 12:00:00 AM;URBANA;CARRERA-15-CALLE-11;CHOQUE;VEHICULO;1;0;0;39.039.873;-76.301.113;POINT (-76.301113 3.9039873)
21;2021 Sep 12 12:00:00 AM;URBANA;CARRERA-13-CALLE-4;CHOQUE;VEHICULO;0;1;0;38.972.469;-763.015.095;POINT (-76.3015095 3.8972469)
21;2021 Sep 12 12:00:00 AM;URBANA;CALLE-7-CARRERA-16;CHOQUE;VEHICULO;0;1;0;39.007.948;-763.032.103;POINT (-76.3032103 3.9007948)
21;2021 Sep 14 12:00:00 AM;URBANA;CARRERA-14-CALLE-25;CHOQUE;VEHICULO;1;0;0;39.139.919;-762.956.134;POINT (-76.2956134 3.9139919)
21;2021 Sep 15 12:00:00 AM;URBANA;CALLE-2-CARRERA-11;CHOQUE;VEHICULO;1;0;0;3.895.049;-763.000.997;POINT (-76.3000997 3.895049)
21;2021 Sep 17 12:00:00 AM;URBANA;CALLE-10SUR-CARRERA-4;CHOQUE;VEHICULO;1;0;0;38.881.999;-762.926.669;POINT (-76.2926669 3.8881999)
21;2021 Sep 18 12:00:00 AM;URBANA;CARRERA-8-CALLE-7;CHOQUE;VEHICULO;1;0;0;38.983.424;-762.962.898;POINT (-76.2962898 3.8983424)
21;2021 Sep 18 12:00:00 AM;URBANA;CARRERA-12-CALLE-8;CHOQUE;VEHICULO;0;1;0;39.004.828;-762.994.639;POINT (-76.2994639 3.9004828)
21;2021 Sep 18 12:00:00 AM;URBANA;CALLE-9-CARRERA-3;CHOQUE;VEHICULO;0;1;0;38.985.116;-762.914.913;POINT (-76.2914913 3.8985116)
21;2021 Sep 19 12:00:00 AM;URBANA;CARRERA-7-CALLE-10;CHOQUE;VEHICULO;1;0;0;39.002.397;-762.942.313;POINT (-76.2942313 3.9002397)
21;2021 Sep 19 12:00:00 AM;URBANA;CARRERA-8-CALLE-17A-SUR;CHOQUE;VEHICULO;0;1;0;3.906.653;-76.293.097;POINT (-76.293097 3.906653)
21;2021 Sep 20 12:00:00 AM;URBANA;CARRERA-8-CALLE-12;CHOQUE;VEHICULO;0;1;0;39.023.046;-762.946.825;POINT (-76.2946825 3.9023046)
21;2021 Sep 21 12:00:00 AM;URBANA;CALLE-4-CARRERA-23;CHOQUE;0-DISPONIBLE;1;0;0;38.997.402;-763.107.125;POINT (-76.3107125 3.8997402)
21;2021 Sep 21 12:00:00 AM;URBANA;CARRERA-13-CALLE-18;CHOQUE;VEHICULO;0;1;0;39.092.844;-762.968.867;POINT (-76.2968867 3.9092844)
21;2021 Sep 21 12:00:00 AM;URBANA;CALLE-5-CARRERA-10;CHOQUE;VEHICULO;1;0;0;38.971.881;-762.985.922;POINT (-76.2985922 3.8971881)
21;2021 Sep 22 12:00:00 AM;RURAL;VIA-BUGA--LA-MAGDALENA-KM1-VILLA-DEL-RIO;VOLCAMIENTO;NA;1;0;0;3.890.242;-76.279.036;POINT (-76.279036 3.890242)
21;2021 Sep 24 12:00:00 AM;URBANA;CALLE-2-CARRERA-10;CHOQUE;VEHICULO;0;1;0;38.949.017;-762.991.862;POINT (-76.2991862 3.8949017)
21;2021 Sep 29 12:00:00 AM;URBANA;PUENTE-LECHUGAS-GRANJA-LA-CAMPIÑA;CHOQUE;VEHICULO;1;0;0;39.594.521;-762.993.801;POINT (-76.2993801 3.9594521)
21;2021 Oct 01 12:00:00 AM;URBANA;CALLE-2-SUR-CARRERA-3;CHOQUE;VEHICULO;0;1;0;38.927.948;-76.291.158;POINT (-76.291158 3.8927948)
21;2021 Oct 06 12:00:00 AM;URBANA;CARRERA-16-CALLE-6-SUR;CHOQUE;VEHICULO;0;0;1;38.895.664;-763.070.168;POINT (-76.3070168 3.8895664)
21;2021 Oct 09 12:00:00 AM;URBANA;CARRERA-8-CALLE-7;CHOQUE;VEHICULO;0;0;1;38.983.424;-762.962.898;POINT (-76.2962898 3.8983424)
21;2021 Oct 09 12:00:00 AM;URBANA;CALLE-14-CARRERA-12;CHOQUE;VEHICULO;0;0;1;3.905.465;-76.297.368;POINT (-76.297368 3.905465)
21;2021 Oct 10 12:00:00 AM;URBANA;CARRERA-15-CALLE-18;CHOQUE;VEHICULO;0;0;1;39.100.131;-762.986.576;POINT (-76.2986576 3.9100131)
21;2021 Oct 11 12:00:00 AM;URBANA;CALLE-6-CARRERA-17;CHOQUE;VEHICULO;0;1;0;39.001.981;-763.043.951;POINT (-76.3043951 3.9001981)
21;2021 Oct 12 12:00:00 AM;URBANA;CARRERA-11-CALLE-2;CHOQUE;VEHICULO;0;1;0;3.895.049;-763.000.997;POINT (-76.3000997 3.895049)
21;2021 Oct 17 12:00:00 AM;URBANA;CARRERA-9-CALLE-12;CHOQUE;VEHICULO;0;0;1;39.026.503;-762.955.242;POINT (-76.2955242 3.9026503)
21;2021 Oct 22 12:00:00 AM;URBANA;CARRERA-18-CALLE-6;CHOQUE;VEHICULO;0;0;1;39.005.112;-763.053.174;POINT (-76.3053174 3.9005112)
21;2021 Oct 22 12:00:00 AM;URBANA;CARRERA-15-CALLE-16;CHOQUE;VEHICULO;0;0;1;39.084.789;-762.993.152;POINT (-76.2993152 3.9084789)
21;2021 Oct 22 12:00:00 AM;URBANA;CALLE-3-CARRERA-15;CHOQUE;VEHICULO;0;1;0;3.896.879;-763.035.723;POINT (-76.3035723 3.896879)
21;2021 Oct 25 12:00:00 AM;URBANA;CALLE-5-CARRERA-14;CHOQUE;VEHICULO;0;1;0;38.984.039;-763.020.642;POINT (-76.3020642 3.8984039)
21;2021 Oct 24 12:00:00 AM;URBANA;CALLE-7-CARRERA-13;OTRO;NA;0;0;1;38.998.472;-763.005.732;POINT (-76.3005732 3.8998472)
21;2021 Sep 26 12:00:00 AM;URBANA;CARRERA-15-CALLE-8;CHOQUE;VEHICULO;0;1;0;39.013.727;-763.020.434;POINT (-76.3020434 3.9013727)
21;2021 Oct 28 12:00:00 AM;URBANA;CARRERA-12-SUR-CALLE-2;CHOQUE;VEHICULO;0;0;1;38.953.229;-763.012.119;POINT (-76.3012119 3.8953229)
21;2021 Oct 28 12:00:00 AM;URBANA;CALLE-7-CARRERA-16;OTRO;NA;0;0;1;39.007.948;-763.032.103;POINT (-76.3032103 3.9007948)
21;2021 Sep 30 12:00:00 AM;URBANA;CALLE-1-SUR-CARERRA-24;CHOQUE;VEHICULO;0;1;0;38.997.747;-76.291.355;POINT (-76.291355 3.8997747)
21;2021 Oct 30 12:00:00 AM;URBANA;CALLE-6-CARRERA-18;OTRO;NA;0;1;0;39.005.112;-763.053.174;POINT (-76.3053174 3.9005112)
21;2021 Oct 30 12:00:00 AM;URBANA;CARRERA-9-CALLE-18;CHOQUE;VEHICULO;0;0;1;39.077.377;-762.933.869;POINT (-76.2933869 3.9077377)
21;2021 Oct 31 12:00:00 AM;URBANA;CALLE-14A-CARRERA-31;CHOQUE;VEHICULO;0;0;1;3.913.324;-763.092.036;POINT (-76.3092036 3.913324)
21;2021 Nov 01 12:00:00 AM;URBANA;CARRERA-15-CALLE-23;CHOQUE;VEHICULO;0;0;1;39.137.333;-762.971.585;POINT (-76.2971585 3.9137333)
21;2021 Nov 01 12:00:00 AM;URBANA;CARRERA-9-CALLE-7;CHOQUE;VEHICULO;0;1;0;38.986.738;-762.971.495;POINT (-76.2971495 3.8986738)
21;2021 Nov 01 12:00:00 AM;URBANA;CALLE-20-CARRERA-16;CHOQUE;VEHICULO;0;0;1;39.121.224;-762.991.201;POINT (-76.2991201 3.9121224)
21;2021 Nov 01 12:00:00 AM;URBANA;CARRERA-1-CALLE-4B;CHOQUE;VEHICULO;0;0;1;389.411;-762.913.799;POINT (-76.2913799 3.89411)
21;2021 Nov 01 12:00:00 AM;URBANA;CARRERA-16-CALLE-22A;OTRO;NA;0;0;1;39.138.103;-762.985.104;POINT (-76.2985104 3.9138103)
21;2021 Nov 02 12:00:00 AM;URBANA;CALLE-1-CARRERA-11;CHOQUE;VEHICULO;0;0;1;38.945.751;-763.001.957;POINT (-76.3001957 3.8945751)
21;2021 Nov 03 12:00:00 AM;URBANA;CALLE-4-CARRERA--7A;OTRO;NA;0;1;0;39.010.151;-76.290.993;POINT (-76.290993 3.9010151)
21;2021 Nov 05 12:00:00 AM;URBANA;CARRERA-8-CALLE-9;CHOQUE;VEHICULO;0;1;0;39.000.161;-7.629.565;POINT (-76.29565 3.9000161)
21;2021 Nov 06 12:00:00 AM;URBANA;CARRERA-11-CALLE-12;CHOQUE;VEHICULO;0;0;1;39.033.414;-76.297.349;POINT (-76.297349 3.9033414)
21;2021 Nov 14 12:00:00 AM;URBANA;CALLE-18-CARRERA-13;CHOQUE;VEHICULO;0;0;1;39.092.844;-762.968.867;POINT (-76.2968867 3.9092844)
21;2021 Nov 14 12:00:00 AM;URBANA;CARRERA-26-CALLE-1BN;CHOQUE;VEHICULO;0;1;0;39.138.905;-76.305.109;POINT (-76.305109 3.9138905)
21;2021 Nov 15 12:00:00 AM;URBANA;CALLE-2-CARRRA-16;CHOQUE;VEHICULO;0;1;0;38.963.351;-763.047.764;POINT (-76.3047764 3.8963351)
21;2021 Nov 15 12:00:00 AM;URBANA;CARRERA-17-CALLE-2;CHOQUE;VEHICULO;0;1;0;38.966.147;-763.056.804;POINT (-76.3056804 3.8966147)
21;2021 Nov 17 12:00:00 AM;URBANA;CALLE-6-CARRERA-14;CHOQUE;VEHICULO;0;1;0;38.993.007;-763.017.725;POINT (-76.3017725 3.8993007)
21;2021 Nov 18 12:00:00 AM;URBANA;CALLE-13-CARRERA-12;CHOQUE;VEHICULO;0;0;1;39.044.578;-76.297.642;POINT (-76.297642 3.9044578)
21;2021 Nov 18 12:00:00 AM;URBANA;CALLE-1-CARRERA-9;CHOQUE;VEHICULO;0;0;1;38.942.795;-762.985.091;POINT (-76.2985091 3.8942795)
21;2021 Nov 19 12:00:00 AM;URBANA;CALLE-8-CARRERA-4;CHOQUE;VEHICULO;0;0;1;38.977.987;-762.926.902;POINT (-76.2926902 3.8977987)
21;2021 Nov 21 12:00:00 AM;URBANA;CALLE-7-CARRERA-4E;CHOQUE;VEHICULO;0;1;0;38.957.409;-762.895.673;POINT (-76.2895673 3.8957409)
21;2021 Nov 22 12:00:00 AM;URBANA;CARRERA-3-CALLE-9-SUR;OTRO;NA;0;0;1;38.891.979;-762.927.462;POINT (-76.2927462 3.8891979)
21;2021 Nov 22 12:00:00 AM;URBANA;CALLE-6-CARRERA-5;OTRO;NA;0;0;1;38.947.185;-762.891.418;POINT (-76.2891418 3.8947185)
21;2021 Nov 27 12:00:00 AM;URBANA;CARRERA-14-CALLE-4;CHOQUE;VEHICULO;0;1;0;38.975.246;-763.023.762;POINT (-76.3023762 3.8975246)
21;2021 Nov 28 12:00:00 AM;URBANA;CARRERA-10-CALLE-5;CHOQUE;VEHICULO;0;1;0;38.971.881;-762.985.922;POINT (-76.2985922 3.8971881)
21;2021 Nov 28 12:00:00 AM;URBANA;CALLE-16-CARRERA-10;OTRO;NA;0;1;0;39.065.629;-76.295.364;POINT (-76.295364 3.9065629)
21;2021 Nov 30 12:00:00 AM;URBANA;CALLE-6-CARRERA-14;CHOQUE;VEHICULO;0;0;1;38.993.007;-763.017.725;POINT (-76.3017725 3.8993007)
21;2021 Dec 01 12:00:00 AM;URBANA;CARRERA-18-CALLE-10;OTRO;OBSTACULO;0;1;0;39.041.229;-763.039.482;POINT (-76.3039482 3.9041229)
21;2021 Dec 01 12:00:00 AM;URBANA;CALLE-16-CARRERA-8;CHOQUE;VEHICULO;0;1;0;39.057.366;-762.933.822;POINT (-76.2933822 3.9057366)
21;2021 Dec 01 12:00:00 AM;URBANA;CALLE-4-CARRERRA-19;CHOQUE;VEHICULO;0;1;0;38.986.127;-763.069.452;POINT (-76.3069452 3.8986127)
21;2021 Dec 06 12:00:00 AM;URBANA;CARRERA-17-CALLE-6;CHOQUE;VEHICULO;0;1;0;39.001.981;-763.043.951;POINT (-76.3043951 3.9001981)
21;2021 Dec 06 12:00:00 AM;URBANA;CARRERA-15-CALLE-2;CHOQUE;VEHICULO;0;1;0;38.960.223;-763.038.548;POINT (-76.3038548 3.8960223)
21;2021 Dec 08 12:00:00 AM;URBANA;CALLE-1-CARRERA-15;CHOQUE;VEHICULO;0;0;1;38.951.682;-763.041.431;POINT (-76.3041431 3.8951682)
21;2021 Dec 14 12:00:00 AM;URBANA;CARERRA-18-CALLE-17;CHOQUE;VEHICULO;0;1;0;39.102.668;-763.014.058;POINT (-76.3014058 3.9102668)
21;2021 Dec 18 12:00:00 AM;URBANA;CALLE-9-CARRERA-6;CHOQUE;VEHICULO;0;1;0;39.033.282;-762.877.353;POINT (-76.2877353 3.9033282)
21;2021 Dec 19 12:00:00 AM;URBANA;CALLE-30-CARRERA-11;OTRO;NA;0;1;0;3.917.327;-762.918.574;POINT (-76.2918574 3.917327)
21;2021 Dec 20 12:00:00 AM;URBANA;CALLE-8-SUR-CARRERA-12-A-SUR;CHOQUE;VEHICULO;1;0;0;388.795;-76.301.053;POINT (-76.301053 3.88795)
21;2021 Dec 20 12:00:00 AM;URBANA;CARRERA-12-CALLE-1;CHOQUE;VEHICULO;1;0;0;38.945.967;-763.014.076;POINT (-76.3014076 3.8945967)
21;2021 Dec 22 12:00:00 AM;URBANA;CARRERA-1-CALLE-9;CHOQUE;VEHICULO;0;1;0;38.980.502;-762.902.521;POINT (-76.2902521 3.8980502)
21;2021 Dec 23 12:00:00 AM;URBANA;CALLE-16-CARRERA-18;CHOQUE;VEHICULO;0;0;1;3.916.878;-762.971.463;POINT (-76.2971463 3.916878)
21;2021 Dec 24 12:00:00 AM;URBANA;CALLE-27-CARRERA-15;OTRO;NA;0;1;0;39.161.894;-762.961.752;POINT (-76.2961752 3.9161894)
21;2021 Dec 24 12:00:00 AM;URBANA;CALLE-7-CARRERA-17;CHOQUE;VEHICULO;0;1;0;39.010.918;-763.041.051;POINT (-76.3041051 3.9010918)
21;2021 Dec 26 12:00:00 AM;URBANA;CARRERA-9-CALLE-11;OTRO;NA;0;0;1;39.018.604;-762.958.616;POINT (-76.2958616 3.9018604)
21;2021 Dec 26 12:00:00 AM;URBANA;CALLE-4-CARRERA-13;OTRO;OBSTACULO;0;1;0;38.972.469;-763.015.095;POINT (-76.3015095 3.8972469)
21;2021 Dec 28 12:00:00 AM;URBANA;CARRERA-14-CALLE-5;CHOQUE;VEHICULO;0;1;0;38.984.039;-763.020.642;POINT (-76.3020642 3.8984039)
21;2021 Dec 28 12:00:00 AM;URBANA;CARRERA-7-CALLE-13A;CHOQUE;VEHICULO;0;1;0;39.031.239;-76.292.803;POINT (-76.292803 3.9031239)
21;2021 Dec 29 12:00:00 AM;URBANA;CARRERA-11-CALLE-1;CHOQUE;VEHICULO;0;1;0;38.945.751;-763.001.957;POINT (-76.3001957 3.8945751)
21;2021 Dec 31 12:00:00 AM;URBANA;CARRERA-14-CALLE-17-SUR;CHOQUE;VEHICULO;0;1;0;3.908.712;-76.297.861;POINT (-76.297861 3.908712)
22;2022 Jan 01 12:00:00 AM;URBANA;CARRERA-2-CALLE-4;CHOQUE;0-DISPONIBLE;1;0;0;38.933.896;-7.629.247;POINT (-76.29247 3.8933896)
22;2022 Jan 01 12:00:00 AM;URBANA;CARRERA-4-CARRERA-12;CHOQUE;0-DISPONIBLE;0;1;0;39.192.872;-76.291.355;POINT (-76.291355 3.9192872)
22;2022 Jan 01 12:00:00 AM;URBANA;CARRERA-1-CALLE-9;CHOQUE;0-DISPONIBLE;1;0;0;38.980.502;-762.902.521;POINT (-76.2902521 3.8980502)
22;2022 Jan 03 12:00:00 AM;URBANA;CARRERA-20-CALLE-1-AN;CHOQUE;VEHICULO;1;0;0;38.942.767;-763.087.879;POINT (-76.3087879 3.8942767)
22;2022 Jan 03 12:00:00 AM;URBANA;CARRERA-14-CALLE-20;CHOQUE;VEHICULO;1;0;0;39.110.784;-762.968.413;POINT (-76.2968413 3.9110784)
22;2022 Jan 04 12:00:00 AM;URBANA;CALLE-1SUR-CARRERA-20-SUR;CHOQUE;VEHICULO;1;0;0;38.942.767;-763.087.879;POINT (-76.3087879 3.8942767)
22;2022 Jan 06 12:00:00 AM;URBANA;CARRERA-14-CALLE-9;CHOQUE;VEHICULO;0;1;0;39.019.482;-763.008.736;POINT (-76.3008736 3.9019482)
22;2022 Jan 12 12:00:00 AM;URBANA;CALLE-10-CARRERA-3;CHOQUE;VEHICULO;1;0;0;38.989.985;-762.912.841;POINT (-76.2912841 3.8989985)
22;2022 Jan 15 12:00:00 AM;URBANA;CARRERA-12-CALLE-12-SUR;CHOQUE;VEHICULO;0;0;1;3.886.828;-762.989.862;POINT (-76.2989862 3.886828)
22;2022 Jan 15 12:00:00 AM;URBANA;CARRERA-13-CALLE-2;CHOQUE;VEHICULO;1;0;0;38.956.052;-763.020.871;POINT (-76.3020871 3.8956052)
22;2022 Jan 21 12:00:00 AM;URBANA;CARRERA-9-CALLE-7-SUR;CHOQUE;0-DISPONIBLE;0;1;0;38.899.901;-762.976.792;POINT (-76.2976792 3.8899901)
22;2022 Jan 22 12:00:00 AM;URBANA;CARRERA-12SUR-CONFANDI;CHOQUE;0-DISPONIBLE;0;0;1;3.881.472;-76.298.593;POINT (-76.298593 3.881472)
22;2022 Jan 24 12:00:00 AM;URBANA;CALLE-21-CARRERA-8;CHOQUE;VEHICULO;0;1;0;390.991;-762.915.603;POINT (-76.2915603 3.90991)
22;2022 Jan 25 12:00:00 AM;URBANA;CARRERA-7-CALLE-11;CHOQUE;VEHICULO;0;1;0;39.010.395;-762.938.194;POINT (-76.2938194 3.9010395)
22;2022 Jan 26 12:00:00 AM;URBANA;CARRERA-12-SUR-CALLE-20SUR;CHOQUE;VEHICULO;0;1;0;39.864.436;-7.623.379;POINT (-76.23379 3.9864436)
22;2022 Jan 28 12:00:00 AM;URBANA;INTER0-TERMINAL-DE-TRASPORTE;CHOQUE;VEHICULO;1;0;0;3.899.233;-76,311,021;POINT (-76311021 3.899233)
22;2022 Jan 31 12:00:00 AM;URBANA;CALLE-1-SUR-CARRERA-15;CHOQUE;VEHICULO;0;1;0;38.941.115;-763.045.064;POINT (-76.3045064 3.8941115)
22;2022 Feb 01 12:00:00 AM;URBANA;CALLE-7--CARRERA-5;CHOQUE;VEHICULO;0;1;0;39.018.036;-762.887.155;POINT (-76.2887155 3.9018036)
22;2022 Feb 03 12:00:00 AM;RURAL;VIA-BUGA--LA-MAGDALENA;CHOQUE;VEHICULO;1;0;0;388.904;-7.622.016;POINT (-76.22016 3.88904)
22;2022 Feb 05 12:00:00 AM;RURAL;CARRERA-12SUR-QUEBRADA-SECA;CHOQUE;VEHICULO;0;1;0;3.872.438;-76.296.687;POINT (-76.296687 3.872438)
22;2022 Feb 05 12:00:00 AM;URBANA;CALLE-4-CARRERA-23;OTRO;NA;0;1;0;38.997.402;-763.107.125;POINT (-76.3107125 3.8997402)
22;2022 Feb 16 12:00:00 AM;URBANA;CARRERA-15-CALLE-15;CHOQUE;VEHICULO;1;0;0;39.074.587;-762.997.375;POINT (-76.2997375 3.9074587)
22;2022 Feb 20 12:00:00 AM;URBANA;CARRERA-11-CALLE-10;CHOQUE;0-DISPONIBLE;0;1;0;39.018.399;-762.979.513;POINT (-76.2979513 3.9018399)
22;2022 Feb 20 12:00:00 AM;URBANA;CARRERA-11-CALLE-4;CHOQUE;VEHICULO;1;0;0;38.968.123;-762.996.746;POINT (-76.2996746 3.8968123)
22;2022 Feb 23 12:00:00 AM;URBANA;CALLE-23-CARRERA-9A;CHOQUE;VEHICULO;0;1;0;39.118.066;-76.292.489;POINT (-76.292489 3.9118066)
22;2022 Feb 23 12:00:00 AM;URBANA;CARRERA-13-CARRERA-28;CHOQUE;VEHICULO;0;1;0;39.242.503;-76.291.355;POINT (-76.291355 3.9242503)
22;2022 Feb 23 12:00:00 AM;URBANA;CALLE-6-CARRERA-11;CHOQUE;VEHICULO;1;0;0;38.983.928;-762.991.899;POINT (-76.2991899 3.8983928)
22;2022 Mar 01 12:00:00 AM;URBANA;CARRERA-8-CALLE-17;CHOQUE;VEHICULO;1;0;0;39.066.072;-762.930.734;POINT (-76.2930734 3.9066072)
22;2022 Feb 03 12:00:00 AM;URBANA;CARRERA-15-CALLE-3SUR;CHOQUE;VEHICULO;0;1;0;389.148;-763.050.844;POINT (-76.3050844 3.89148)
22;2022 Mar 03 12:00:00 AM;URBANA;CALLE-4-CARRERA-2;CHOQUE;VEHICULO;0;1;0;38.933.896;-7.629.247;POINT (-76.29247 3.8933896)
22;2022 Mar 16 12:00:00 AM;URBANA;CALLE-20-CARRERA-19;CHOQUE;0-DISPONIBLE;1;0;0;39.129.556;-763.008.739;POINT (-76.3008739 3.9129556)
22;2022 Mar 17 12:00:00 AM;URBANA;CARRERA-14-CALLE-18;CHOQUE;VEHICULO;0;1;0;39.095.114;-762.974.284;POINT (-76.2974284 3.9095114)
22;2022 Mar 19 12:00:00 AM;URBANA;CARRERA-26A-CALLE-18;CHOQUE;0-DISPONIBLE;1;0;0;39.140.237;-763.054.591;POINT (-76.3054591 3.9140237)
22;2022 Mar 19 12:00:00 AM;URBANA;CALLE-5-CARRERA-3E;CHOQUE;VEHICULO;0;1;0;38.943.499;-762.906.934;POINT (-76.2906934 3.8943499)
22;2022 Mar 20 12:00:00 AM;URBANA;CALLE-2-CARRERA-16;CHOQUE;VEHICULO;1;0;0;38.963.351;-763.047.764;POINT (-76.3047764 3.8963351)
22;2022 Mar 20 12:00:00 AM;URBANA;CARRERA-9-CALLE-11;CHOQUE;VEHICULO;1;0;0;39.018.604;-762.958.616;POINT (-76.2958616 3.9018604)
22;2022 Mar 20 12:00:00 AM;URBANA;CARRERA-16-CALLE-2;CHOQUE;VEHICULO;0;1;0;38.963.351;-763.047.764;POINT (-76.3047764 3.8963351)
22;2022 Mar 21 12:00:00 AM;URBANA;CARRERA-9-CALLE-11;CHOQUE;VEHICULO;1;0;0;39.018.604;-762.958.616;POINT (-76.2958616 3.9018604)
22;2022 Mar 24 12:00:00 AM;URBANA;CALLEJON-ALMAVIVA;CHOQUE;VEHICULO;1;0;0;39.005.772;-763.021.721;POINT (-76.3021721 3.9005772)
22;2022 Mar 27 12:00:00 AM;URBANA;CARRERA-12bis-CALLE-7A;CHOQUE;VEHICULO;1;0;0;3.900.226;-7.630.017;POINT (-76.30017 3.900226)
22;2022 Mar 28 12:00:00 AM;URBANA;CALLE-5-CARRERA-5;CHOQUE;VEHICULO;1;0;0;38.939.693;-762.894.452;POINT (-76.2894452 3.8939693)
22;2022 Mar 28 12:00:00 AM;URBANA;CARRERA-12-CALLE-3;CHOQUE;VEHICULO;0;1;0;38.962.197;-763.009.952;POINT (-76.3009952 3.8962197)
22;2022 Mar 29 12:00:00 AM;URBANA;CARRERA-9-CALLE-1SUR;CHOQUE;VEHICULO;1;0;0;38.932.142;-762.985.957;POINT (-76.2985957 3.8932142)
22;2022 Apr 03 12:00:00 AM;URBANA;CARRERA-8-CALLE-17;ATROPELLO;NA;0;1;0;39.066.072;-762.930.734;POINT (-76.2930734 3.9066072)
22;2022 Apr 03 12:00:00 AM;URBANA;CALLE-6-CARRERA-5;CHOQUE;VEHICULO;1;0;0;38.947.185;-762.891.418;POINT (-76.2891418 3.8947185)
